compound_id,reaction_id,role
cpd_MNXM726951,rr_MNXR200530,product
cpd_MNXM739680,rr_MNXR200530,product
cpd_MNXM107,rr_MNXR200540,substrate
cpd_MNXM1410611,rr_MNXR200540,substrate
cpd_MNXM3,rr_MNXR200540,substrate
cpd_MNXM11,rr_MNXR200540,product
cpd_MNXM1560152,rr_MNXR200540,product
cpd_MNXM728294,rr_MNXR200540,product
cpd_MNXM1104065,rr_MNXR200571,substrate
cpd_MNXM1105935,rr_MNXR200571,substrate
cpd_MNXM1560163,rr_MNXR200571,product
cpd_MNXM1108014,rr_MNXR200600,substrate
cpd_MNXM1,rr_MNXR200600,substrate
cpd_MNXM738702,rr_MNXR200600,substrate
cpd_MNXM188,rr_MNXR200600,product
cpd_MNXM3664,rr_MNXR200600,product
cpd_MNXM5,rr_MNXR200600,product
cpd_MNXM1104008,rr_MNXR200602,substrate
cpd_MNXM2138,rr_MNXR200602,substrate
cpd_MNXM1560164,rr_MNXR200602,product
cpd_MNXM1104432,rr_MNXR200603,substrate
cpd_MNXM1106046,rr_MNXR200603,substrate
cpd_MNXM1,rr_MNXR200603,substrate
cpd_MNXM1115617,rr_MNXR200603,product
cpd_MNXM1105760,rr_MNXR200649,substrate
cpd_MNXM741434,rr_MNXR200649,substrate
cpd_MNXM1224,rr_MNXR200649,product
cpd_MNXM160653,rr_MNXR200649,product
cpd_MNXM1103747,rr_MNXR200657,substrate
cpd_MNXM234,rr_MNXR200657,substrate
cpd_MNXM257,rr_MNXR200657,product
cpd_MNXM3586,rr_MNXR200657,product
cpd_MNXM1105614,rr_MNXR200750,substrate
cpd_MNXM47066,rr_MNXR200750,substrate
cpd_MNXM149870,rr_MNXR200750,product
cpd_MNXM47092,rr_MNXR200750,product
cpd_MNXM188,rr_MNXR200759,substrate
cpd_MNXM1,rr_MNXR200759,substrate
cpd_pyruvate,rr_MNXR200759,substrate
cpd_MNXM2042,rr_MNXR200759,product
cpd_MNXM1102167,rr_MNXR200764,substrate
cpd_MNXM1,rr_MNXR200764,substrate
cpd_MNXM6339,rr_MNXR200764,substrate
cpd_MNXM1363767,rr_MNXR200764,product
cpd_MNXM739527,rr_MNXR200764,product
cpd_MNXM128792,rr_MNXR200790,substrate
cpd_MNXM1,rr_MNXR200790,product
cpd_MNXM3320,rr_MNXR200790,product
cpd_MNXM729595,rr_MNXR200790,product
cpd_MNXM108,rr_MNXR200807,substrate
cpd_MNXM735438,rr_MNXR200807,substrate
cpd_MNXM1114792,rr_MNXR200807,product
cpd_MNXM1114797,rr_MNXR200811,substrate
cpd_MNXM236,rr_MNXR200811,product
cpd_MNXM735438,rr_MNXR200811,product
cpd_MNXM1114798,rr_MNXR200812,substrate
cpd_MNXM1364393,rr_MNXR200812,product
cpd_MNXM735438,rr_MNXR200812,product
cpd_MNXM1103285,rr_MNXR200844,substrate
cpd_MNXM1128734,rr_MNXR200844,substrate
cpd_MNXM1,rr_MNXR200844,substrate
cpd_MNXM1104188,rr_MNXR200844,product
cpd_MNXM1371467,rr_MNXR200844,product
cpd_MNXM1128994,rr_MNXR200861,substrate
cpd_MNXM1128996,rr_MNXR200861,product
cpd_MNXM1,rr_MNXR200861,product
cpd_MNXM729799,rr_MNXR200861,product
cpd_MNXM10,rr_MNXR200876,substrate
cpd_MNXM1368841,rr_MNXR200876,substrate
cpd_MNXM1,rr_MNXR200876,substrate
cpd_MNXM1108374,rr_MNXR200876,product
cpd_MNXM8,rr_MNXR200876,product
cpd_MNXM1106093,rr_MNXR200894,substrate
cpd_MNXM1371610,rr_MNXR200894,substrate
cpd_MNXM527623,rr_MNXR200894,product
cpd_MNXM727276,rr_MNXR200894,product
cpd_MNXM1106093,rr_MNXR200895,substrate
cpd_MNXM732035,rr_MNXR200895,substrate
cpd_MNXM727276,rr_MNXR200895,product
cpd_MNXM819172,rr_MNXR200895,product
cpd_MNXM1371409,rr_MNXR200898,substrate
cpd_MNXM142,rr_MNXR200898,product
cpd_MNXM1368137,rr_MNXR200899,substrate
cpd_MNXM142,rr_MNXR200899,product
cpd_MNXM737787,rr_MNXR200899,product
cpd_MNXM1368465,rr_MNXR200900,substrate
cpd_MNXM26,rr_MNXR200900,product
cpd_MNXM37,rr_MNXR200900,product
cpd_MNXM1367351,rr_MNXR200901,substrate
cpd_MNXM142,rr_MNXR200901,product
cpd_MNXM737787,rr_MNXR200901,product
cpd_MNXM1105732,rr_MNXR200902,substrate
cpd_MNXM738068,rr_MNXR200902,substrate
cpd_MNXM118875,rr_MNXR200902,product
cpd_MNXM1103458,rr_MNXR200922,substrate
cpd_MNXM1129249,rr_MNXR200922,substrate
cpd_MNXM1,rr_MNXR200922,substrate
cpd_MNXM1104774,rr_MNXR200922,product
cpd_MNXM1103458,rr_MNXR200940,substrate
cpd_MNXM1,rr_MNXR200940,substrate
cpd_MNXM39177,rr_MNXR200940,substrate
cpd_MNXM1104555,rr_MNXR200940,product
cpd_MNXM1371683,rr_MNXR200940,product
cpd_MNXM1103458,rr_MNXR200941,substrate
cpd_MNXM1368779,rr_MNXR200941,substrate
cpd_MNXM1,rr_MNXR200941,substrate
cpd_MNXM1104555,rr_MNXR200941,product
cpd_MNXM1371202,rr_MNXR200941,product
cpd_MNXM1103458,rr_MNXR200942,substrate
cpd_MNXM1129265,rr_MNXR200942,substrate
cpd_MNXM1,rr_MNXR200942,substrate
cpd_MNXM1104296,rr_MNXR200942,product
cpd_MNXM1104555,rr_MNXR200942,product
cpd_MNXM1103458,rr_MNXR200945,substrate
cpd_MNXM1129266,rr_MNXR200945,substrate
cpd_MNXM1,rr_MNXR200945,substrate
cpd_MNXM1104555,rr_MNXR200945,product
cpd_MNXM735765,rr_MNXR200945,product
cpd_MNXM1103458,rr_MNXR200947,substrate
cpd_MNXM1129267,rr_MNXR200947,substrate
cpd_MNXM1,rr_MNXR200947,substrate
cpd_MNXM1104555,rr_MNXR200947,product
cpd_MNXM745706,rr_MNXR200947,product
cpd_MNXM1129320,rr_MNXR200956,substrate
cpd_MNXM1,rr_MNXR200956,substrate
cpd_MNXM40333,rr_MNXR200956,substrate
cpd_MNXM9,rr_MNXR200956,substrate
cpd_MNXM1364497,rr_MNXR200956,product
cpd_MNXM3,rr_MNXR200956,product
cpd_MNXM736654,rr_MNXR200956,product
cpd_MNXM1129320,rr_MNXR200957,substrate
cpd_MNXM1129322,rr_MNXR200957,product
cpd_MNXM737340,rr_MNXR200957,product
cpd_MNXM1129322,rr_MNXR200958,substrate
cpd_MNXM3,rr_MNXR200958,substrate
cpd_MNXM1129323,rr_MNXR200958,product
cpd_MNXM40333,rr_MNXR200958,product
cpd_MNXM1106048,rr_MNXR200973,substrate
cpd_MNXM814821,rr_MNXR200973,product
cpd_MNXM1106047,rr_MNXR200974,substrate
cpd_MNXM814821,rr_MNXR200974,product
cpd_MNXM1105479,rr_MNXR200978,substrate
cpd_MNXM1107742,rr_MNXR200978,substrate
cpd_MNXM146031,rr_MNXR200978,product
cpd_MNXM32122,rr_MNXR200978,product
cpd_MNXM1106560,rr_MNXR200984,substrate
cpd_MNXM1107742,rr_MNXR200984,substrate
cpd_MNXM146031,rr_MNXR200984,product
cpd_MNXM739491,rr_MNXR200984,product
cpd_MNXM1105614,rr_MNXR200998,substrate
cpd_MNXM728252,rr_MNXR200998,substrate
cpd_MNXM1364449,rr_MNXR200998,product
cpd_MNXM47066,rr_MNXR200998,product
cpd_MNXM1104283,rr_MNXR201053,substrate
cpd_MNXM2712,rr_MNXR201053,substrate
cpd_MNXM1129708,rr_MNXR201053,product
cpd_MNXM727276,rr_MNXR201053,product
cpd_MNXM1092909,rr_MNXR201062,substrate
cpd_MNXM2712,rr_MNXR201062,substrate
cpd_MNXM1129709,rr_MNXR201062,product
cpd_MNXM727276,rr_MNXR201062,product
cpd_MNXM1092836,rr_MNXR201063,substrate
cpd_MNXM2712,rr_MNXR201063,substrate
cpd_MNXM1129710,rr_MNXR201063,product
cpd_MNXM727276,rr_MNXR201063,product
cpd_MNXM1104283,rr_MNXR201064,substrate
cpd_MNXM1129742,rr_MNXR201064,substrate
cpd_MNXM1129743,rr_MNXR201064,product
cpd_MNXM727276,rr_MNXR201064,product
cpd_MNXM1106160,rr_MNXR201065,substrate
cpd_MNXM1129742,rr_MNXR201065,substrate
cpd_MNXM1129744,rr_MNXR201065,product
cpd_MNXM727276,rr_MNXR201065,product
cpd_MNXM1104352,rr_MNXR201066,substrate
cpd_MNXM1129742,rr_MNXR201066,substrate
cpd_MNXM1129745,rr_MNXR201066,product
cpd_MNXM727276,rr_MNXR201066,product
cpd_MNXM1129742,rr_MNXR201067,substrate
cpd_MNXM744733,rr_MNXR201067,substrate
cpd_MNXM1129747,rr_MNXR201067,product
cpd_MNXM727276,rr_MNXR201067,product
cpd_MNXM1129742,rr_MNXR201068,substrate
cpd_MNXM1364155,rr_MNXR201068,substrate
cpd_MNXM1129751,rr_MNXR201068,product
cpd_MNXM727276,rr_MNXR201068,product
cpd_MNXM1104785,rr_MNXR201069,substrate
cpd_MNXM1129742,rr_MNXR201069,substrate
cpd_MNXM1129752,rr_MNXR201069,product
cpd_MNXM727276,rr_MNXR201069,product
cpd_MNXM1364673,rr_MNXR201073,substrate
cpd_MNXM1,rr_MNXR201073,substrate
cpd_MNXM234,rr_MNXR201073,substrate
cpd_MNXM738702,rr_MNXR201073,substrate
cpd_MNXM257,rr_MNXR201073,product
cpd_MNXM5,rr_MNXR201073,product
cpd_MNXM1091726,rr_MNXR201092,substrate
cpd_MNXM737787,rr_MNXR201092,substrate
cpd_MNXM1107821,rr_MNXR201092,product
cpd_MNXM392,rr_MNXR201092,product
cpd_MNXM1103458,rr_MNXR201128,substrate
cpd_MNXM1372835,rr_MNXR201128,substrate
cpd_MNXM1,rr_MNXR201128,substrate
cpd_MNXM1104555,rr_MNXR201128,product
cpd_MNXM33674,rr_MNXR201128,product
cpd_MNXM1103458,rr_MNXR201129,substrate
cpd_MNXM1372836,rr_MNXR201129,substrate
cpd_MNXM1,rr_MNXR201129,substrate
cpd_MNXM1104555,rr_MNXR201129,product
cpd_MNXM1107146,rr_MNXR201129,product
cpd_MNXM1103458,rr_MNXR201130,substrate
cpd_MNXM1372837,rr_MNXR201130,substrate
cpd_MNXM1,rr_MNXR201130,substrate
cpd_MNXM1104555,rr_MNXR201130,product
cpd_MNXM52631,rr_MNXR201130,product
cpd_MNXM1103458,rr_MNXR201131,substrate
cpd_MNXM1372838,rr_MNXR201131,substrate
cpd_MNXM1,rr_MNXR201131,substrate
cpd_MNXM1103684,rr_MNXR201131,product
cpd_MNXM1104555,rr_MNXR201131,product
cpd_MNXM1103458,rr_MNXR201132,substrate
cpd_MNXM1372840,rr_MNXR201132,substrate
cpd_MNXM1,rr_MNXR201132,substrate
cpd_MNXM1104134,rr_MNXR201132,product
cpd_MNXM1104555,rr_MNXR201132,product
cpd_MNXM1103458,rr_MNXR201133,substrate
cpd_MNXM1372841,rr_MNXR201133,substrate
cpd_MNXM1,rr_MNXR201133,substrate
cpd_MNXM1104555,rr_MNXR201133,product
cpd_MNXM733290,rr_MNXR201133,product
cpd_MNXM1103458,rr_MNXR201136,substrate
cpd_MNXM1372845,rr_MNXR201136,substrate
cpd_MNXM1,rr_MNXR201136,substrate
cpd_MNXM1104555,rr_MNXR201136,product
cpd_MNXM1372844,rr_MNXR201136,product
cpd_MNXM1103458,rr_MNXR201137,substrate
cpd_MNXM1372834,rr_MNXR201137,substrate
cpd_MNXM1,rr_MNXR201137,substrate
cpd_MNXM1104555,rr_MNXR201137,product
cpd_MNXM1363992,rr_MNXR201137,product
cpd_MNXM1103458,rr_MNXR201138,substrate
cpd_MNXM1372839,rr_MNXR201138,substrate
cpd_MNXM1,rr_MNXR201138,substrate
cpd_MNXM1104555,rr_MNXR201138,product
cpd_MNXM33558,rr_MNXR201138,product
cpd_MNXM1105027,rr_MNXR201158,substrate
cpd_MNXM1364061,rr_MNXR201158,substrate
cpd_MNXM1106000,rr_MNXR201158,product
cpd_MNXM1105027,rr_MNXR201161,substrate
cpd_MNXM1363862,rr_MNXR201161,substrate
cpd_MNXM731238,rr_MNXR201161,product
cpd_MNXM11,rr_MNXR201172,substrate
cpd_MNXM1364446,rr_MNXR201172,substrate
cpd_MNXM5,rr_MNXR201172,substrate
cpd_MNXM728294,rr_MNXR201172,substrate
cpd_MNXM1371727,rr_MNXR201172,product
cpd_MNXM1,rr_MNXR201172,product
cpd_MNXM3,rr_MNXR201172,product
cpd_MNXM738702,rr_MNXR201172,product
cpd_MNXM11,rr_MNXR201174,substrate
cpd_MNXM1593,rr_MNXR201174,substrate
cpd_MNXM5,rr_MNXR201174,substrate
cpd_MNXM728294,rr_MNXR201174,substrate
cpd_MNXM1,rr_MNXR201174,product
cpd_MNXM3,rr_MNXR201174,product
cpd_MNXM730078,rr_MNXR201174,product
cpd_MNXM738702,rr_MNXR201174,product
cpd_MNXM1091763,rr_MNXR201175,substrate
cpd_MNXM1,rr_MNXR201175,substrate
cpd_MNXM3,rr_MNXR201175,substrate
cpd_MNXM738702,rr_MNXR201175,substrate
cpd_MNXM11,rr_MNXR201175,product
cpd_MNXM2483,rr_MNXR201175,product
cpd_MNXM5,rr_MNXR201175,product
cpd_MNXM728294,rr_MNXR201175,product
cpd_MNXM11,rr_MNXR201178,substrate
cpd_MNXM577,rr_MNXR201178,substrate
cpd_MNXM5,rr_MNXR201178,substrate
cpd_MNXM728294,rr_MNXR201178,substrate
cpd_MNXM164,rr_MNXR201178,product
cpd_MNXM1,rr_MNXR201178,product
cpd_MNXM3,rr_MNXR201178,product
cpd_MNXM738702,rr_MNXR201178,product
cpd_MNXM117611,rr_MNXR201180,substrate
cpd_MNXM11,rr_MNXR201180,substrate
cpd_MNXM5,rr_MNXR201180,substrate
cpd_MNXM728294,rr_MNXR201180,substrate
cpd_MNXM1403,rr_MNXR201180,product
cpd_MNXM1,rr_MNXR201180,product
cpd_MNXM3,rr_MNXR201180,product
cpd_MNXM738702,rr_MNXR201180,product
cpd_MNXM1094052,rr_MNXR201182,substrate
cpd_MNXM1,rr_MNXR201182,substrate
cpd_MNXM3,rr_MNXR201182,substrate
cpd_MNXM738702,rr_MNXR201182,substrate
cpd_MNXM11,rr_MNXR201182,product
cpd_MNXM5,rr_MNXR201182,product
cpd_MNXM728294,rr_MNXR201182,product
cpd_MNXM821,rr_MNXR201182,product
cpd_MNXM1017,rr_MNXR201183,substrate
cpd_MNXM11,rr_MNXR201183,substrate
cpd_MNXM5,rr_MNXR201183,substrate
cpd_MNXM728294,rr_MNXR201183,substrate
cpd_MNXM1,rr_MNXR201183,product
cpd_MNXM3,rr_MNXR201183,product
cpd_MNXM458,rr_MNXR201183,product
cpd_MNXM738702,rr_MNXR201183,product
cpd_MNXM11,rr_MNXR201185,substrate
cpd_MNXM5,rr_MNXR201185,substrate
cpd_MNXM728294,rr_MNXR201185,substrate
cpd_MNXM8718,rr_MNXR201185,substrate
cpd_MNXM1653,rr_MNXR201185,product
cpd_MNXM1,rr_MNXR201185,product
cpd_MNXM3,rr_MNXR201185,product
cpd_MNXM738702,rr_MNXR201185,product
cpd_MNXM1107143,rr_MNXR201196,substrate
cpd_MNXM1107742,rr_MNXR201196,substrate
cpd_MNXM150585,rr_MNXR201196,product
cpd_MNXM32122,rr_MNXR201196,product
cpd_MNXM107,rr_MNXR201197,substrate
cpd_MNXM1132426,rr_MNXR201197,substrate
cpd_MNXM3,rr_MNXR201197,substrate
cpd_MNXM11,rr_MNXR201197,product
cpd_MNXM1373030,rr_MNXR201197,product
cpd_MNXM728294,rr_MNXR201197,product
cpd_MNXM1373032,rr_MNXR201203,substrate
cpd_MNXM1,rr_MNXR201203,substrate
cpd_MNXM735438,rr_MNXR201203,substrate
cpd_MNXM738702,rr_MNXR201203,substrate
cpd_MNXM1373033,rr_MNXR201203,product
cpd_MNXM5,rr_MNXR201203,product
cpd_MNXM107,rr_MNXR201204,substrate
cpd_MNXM1,rr_MNXR201204,substrate
cpd_MNXM737340,rr_MNXR201204,substrate
cpd_MNXM1373033,rr_MNXR201204,product
cpd_MNXM10,rr_MNXR201205,substrate
cpd_MNXM1,rr_MNXR201205,substrate
cpd_MNXM6339,rr_MNXR201205,substrate
cpd_MNXM735438,rr_MNXR201205,substrate
cpd_MNXM747034,rr_MNXR201205,product
cpd_MNXM8,rr_MNXR201205,product
cpd_MNXM10,rr_MNXR201206,substrate
cpd_MNXM1,rr_MNXR201206,substrate
cpd_MNXM6339,rr_MNXR201206,substrate
cpd_MNXM735438,rr_MNXR201206,substrate
cpd_MNXM747032,rr_MNXR201206,product
cpd_MNXM8,rr_MNXR201206,product
cpd_MNXM1113,rr_MNXR201210,substrate
cpd_MNXM738804,rr_MNXR201210,substrate
cpd_MNXM276,rr_MNXR201210,product
cpd_MNXM733142,rr_MNXR201210,product
cpd_MNXM276,rr_MNXR201211,substrate
cpd_MNXM733142,rr_MNXR201211,substrate
cpd_MNXM466,rr_MNXR201211,product
cpd_MNXM738804,rr_MNXR201211,product
cpd_MNXM1113,rr_MNXR201212,substrate
cpd_MNXM738068,rr_MNXR201212,substrate
cpd_MNXM1214,rr_MNXR201212,product
cpd_MNXM733142,rr_MNXR201212,product
cpd_MNXM1214,rr_MNXR201213,substrate
cpd_MNXM733142,rr_MNXR201213,substrate
cpd_MNXM466,rr_MNXR201213,product
cpd_MNXM738068,rr_MNXR201213,product
cpd_MNXM118,rr_MNXR201215,substrate
cpd_MNXM2345,rr_MNXR201215,substrate
cpd_MNXM162714,rr_MNXR201215,product
cpd_MNXM124,rr_MNXR201216,substrate
cpd_MNXM2345,rr_MNXR201216,substrate
cpd_MNXM162716,rr_MNXR201216,product
cpd_MNXM162714,rr_MNXR201217,substrate
cpd_MNXM2345,rr_MNXR201217,substrate
cpd_MNXM82536,rr_MNXR201217,product
cpd_MNXM1364061,rr_MNXR201233,substrate
cpd_MNXM1374452,rr_MNXR201233,substrate
cpd_MNXM1,rr_MNXR201233,substrate
cpd_MNXM8117,rr_MNXR201233,product
cpd_MNXM1107418,rr_MNXR201234,substrate
cpd_MNXM1374453,rr_MNXR201234,substrate
cpd_MNXM58,rr_MNXR201234,substrate
cpd_MNXM1374452,rr_MNXR201234,product
cpd_MNXM1107418,rr_MNXR201235,substrate
cpd_MNXM1374454,rr_MNXR201235,substrate
cpd_MNXM58,rr_MNXR201235,substrate
cpd_MNXM165661,rr_MNXR201235,product
cpd_MNXM1368610,rr_MNXR201236,substrate
cpd_MNXM1374455,rr_MNXR201236,product
cpd_MNXM58,rr_MNXR201236,product
cpd_MNXM1374452,rr_MNXR201239,substrate
cpd_MNXM1374456,rr_MNXR201239,product
cpd_MNXM58,rr_MNXR201239,product
cpd_MNXM165661,rr_MNXR201241,substrate
cpd_MNXM58,rr_MNXR201241,product
cpd_MNXM83071,rr_MNXR201241,product
cpd_MNXM1368610,rr_MNXR201242,substrate
cpd_MNXM55515,rr_MNXR201242,product
cpd_MNXM58,rr_MNXR201242,product
cpd_MNXM1107418,rr_MNXR201243,substrate
cpd_MNXM1374502,rr_MNXR201243,substrate
cpd_MNXM58,rr_MNXR201243,substrate
cpd_MNXM1368610,rr_MNXR201243,product
cpd_MNXM117624,rr_MNXR201244,substrate
cpd_MNXM58,rr_MNXR201244,substrate
cpd_MNXM14349,rr_MNXR201244,product
cpd_MNXM125374,rr_MNXR201245,substrate
cpd_MNXM1,rr_MNXR201245,substrate
cpd_MNXM58,rr_MNXR201245,substrate
cpd_MNXM164101,rr_MNXR201245,product
cpd_MNXM162736,rr_MNXR201260,substrate
cpd_MNXM398,rr_MNXR201260,product
cpd_MNXM738242,rr_MNXR201260,product
cpd_MNXM1458,rr_MNXR201281,substrate
cpd_MNXM2042,rr_MNXR201281,product
cpd_MNXM1094062,rr_MNXR201284,substrate
cpd_MNXM1,rr_MNXR201284,substrate
cpd_MNXM13,rr_MNXR201284,product
cpd_MNXM187,rr_MNXR201284,product
cpd_MNXM1458,rr_MNXR201287,substrate
cpd_MNXM729302,rr_MNXR201287,substrate
cpd_MNXM741173,rr_MNXR201287,substrate
cpd_MNXM2042,rr_MNXR201287,product
cpd_MNXM37,rr_MNXR201287,product
cpd_MNXM1101868,rr_MNXR201292,substrate
cpd_MNXM1103104,rr_MNXR201292,substrate
cpd_MNXM1103335,rr_MNXR201292,product
cpd_MNXM1104823,rr_MNXR201292,product
cpd_MNXM1101868,rr_MNXR201293,substrate
cpd_MNXM1363925,rr_MNXR201293,substrate
cpd_MNXM1103302,rr_MNXR201293,product
cpd_MNXM1103335,rr_MNXR201293,product
cpd_MNXM1101868,rr_MNXR201294,substrate
cpd_MNXM1105760,rr_MNXR201294,substrate
cpd_MNXM1103335,rr_MNXR201294,product
cpd_MNXM728294,rr_MNXR201294,product
cpd_MNXM12838,rr_MNXR201306,substrate
cpd_glucose,rr_MNXR201306,product
cpd_MNXM620,rr_MNXR201306,product
cpd_glucose,rr_MNXR201307,substrate
cpd_MNXM620,rr_MNXR201307,substrate
cpd_MNXM731494,rr_MNXR201307,product
cpd_glucose,rr_MNXR201308,substrate
cpd_MNXM1672,rr_MNXR201308,substrate
cpd_MNXM1371610,rr_MNXR201308,product
cpd_MNXM112,rr_MNXR201312,substrate
cpd_MNXM1371309,rr_MNXR201312,substrate
cpd_MNXM54210,rr_MNXR201312,product
cpd_MNXM112,rr_MNXR201313,substrate
cpd_MNXM46082,rr_MNXR201313,substrate
cpd_MNXM1369733,rr_MNXR201313,product
cpd_MNXM11,rr_MNXR201315,substrate
cpd_MNXM1375886,rr_MNXR201315,substrate
cpd_MNXM1,rr_MNXR201315,product
cpd_MNXM383,rr_MNXR201315,product
cpd_MNXM3,rr_MNXR201315,product
cpd_MNXM1375886,rr_MNXR201316,substrate
cpd_MNXM727276,rr_MNXR201316,substrate
cpd_MNXM1,rr_MNXR201316,product
cpd_MNXM728294,rr_MNXR201316,product
cpd_MNXM735462,rr_MNXR201316,product
cpd_MNXM1104774,rr_MNXR201319,substrate
cpd_MNXM1375889,rr_MNXR201319,substrate
cpd_MNXM1375890,rr_MNXR201319,product
cpd_succinate,rr_MNXR201319,product
cpd_MNXM1104774,rr_MNXR201320,substrate
cpd_MNXM1375889,rr_MNXR201320,substrate
cpd_MNXM1375888,rr_MNXR201320,product
cpd_succinate,rr_MNXR201320,product
cpd_MNXM1104774,rr_MNXR201321,substrate
cpd_MNXM732987,rr_MNXR201321,substrate
cpd_MNXM1369068,rr_MNXR201321,product
cpd_succinate,rr_MNXR201321,product
cpd_MNXM1104774,rr_MNXR201322,substrate
cpd_MNXM383,rr_MNXR201322,substrate
cpd_succinate,rr_MNXR201322,product
cpd_MNXM735462,rr_MNXR201322,product
cpd_MNXM1104774,rr_MNXR201327,substrate
cpd_MNXM1363657,rr_MNXR201327,substrate
cpd_MNXM1375932,rr_MNXR201327,product
cpd_succinate,rr_MNXR201327,product
cpd_MNXM1104774,rr_MNXR201328,substrate
cpd_MNXM1375926,rr_MNXR201328,substrate
cpd_MNXM1375928,rr_MNXR201328,product
cpd_succinate,rr_MNXR201328,product
cpd_MNXM1104774,rr_MNXR201329,substrate
cpd_MNXM1375926,rr_MNXR201329,substrate
cpd_MNXM1375927,rr_MNXR201329,product
cpd_succinate,rr_MNXR201329,product
cpd_MNXM11,rr_MNXR201333,substrate
cpd_MNXM37799,rr_MNXR201333,substrate
cpd_MNXM1,rr_MNXR201333,product
cpd_MNXM217,rr_MNXR201333,product
cpd_MNXM3,rr_MNXR201333,product
cpd_MNXM1363941,rr_MNXR201334,substrate
cpd_MNXM1,rr_MNXR201334,substrate
cpd_MNXM728294,rr_MNXR201334,substrate
cpd_MNXM37799,rr_MNXR201334,product
cpd_MNXM727276,rr_MNXR201334,product
cpd_MNXM11,rr_MNXR201364,substrate
cpd_MNXM1375937,rr_MNXR201364,substrate
cpd_MNXM188,rr_MNXR201364,product
cpd_MNXM1,rr_MNXR201364,product
cpd_MNXM3,rr_MNXR201364,product
cpd_MNXM1182,rr_MNXR201365,substrate
cpd_MNXM1,rr_MNXR201365,substrate
cpd_MNXM728294,rr_MNXR201365,substrate
cpd_MNXM1375937,rr_MNXR201365,product
cpd_MNXM727276,rr_MNXR201365,product
cpd_MNXM1113,rr_MNXR201374,substrate
cpd_MNXM1368894,rr_MNXR201374,substrate
cpd_MNXM263,rr_MNXR201374,product
cpd_MNXM733142,rr_MNXR201374,product
cpd_MNXM1104527,rr_MNXR201405,substrate
cpd_MNXM1375616,rr_MNXR201405,substrate
cpd_MNXM1104617,rr_MNXR201405,product
cpd_MNXM1104527,rr_MNXR201406,substrate
cpd_MNXM1375782,rr_MNXR201406,substrate
cpd_MNXM1375616,rr_MNXR201406,product
cpd_MNXM1104527,rr_MNXR201407,substrate
cpd_MNXM164692,rr_MNXR201407,substrate
cpd_MNXM1375782,rr_MNXR201407,product
cpd_MNXM1103300,rr_MNXR201409,substrate
cpd_MNXM3,rr_MNXR201409,substrate
cpd_MNXM1376337,rr_MNXR201409,product
cpd_MNXM1,rr_MNXR201409,product
cpd_MNXM40333,rr_MNXR201409,product
cpd_MNXM1102128,rr_MNXR201417,substrate
cpd_MNXM1376361,rr_MNXR201417,substrate
cpd_MNXM1,rr_MNXR201417,substrate
cpd_MNXM1363954,rr_MNXR201417,product
cpd_MNXM46121,rr_MNXR201417,product
cpd_MNXM1131786,rr_MNXR201419,substrate
cpd_MNXM46112,rr_MNXR201419,substrate
cpd_MNXM152669,rr_MNXR201419,product
cpd_MNXM726122,rr_MNXR201419,product
cpd_MNXM1107637,rr_MNXR201429,substrate
cpd_MNXM1108176,rr_MNXR201429,substrate
cpd_MNXM1376656,rr_MNXR201429,product
cpd_MNXM1108176,rr_MNXR201432,substrate
cpd_MNXM61143,rr_MNXR201432,substrate
cpd_MNXM1376655,rr_MNXR201432,product
cpd_MNXM1093479,rr_MNXR201434,substrate
cpd_MNXM559,rr_MNXR201434,substrate
cpd_MNXM1376738,rr_MNXR201434,product
cpd_MNXM1,rr_MNXR201434,product
cpd_MNXM727276,rr_MNXR201434,product
cpd_MNXM1092836,rr_MNXR201435,substrate
cpd_MNXM559,rr_MNXR201435,substrate
cpd_MNXM1376737,rr_MNXR201435,product
cpd_MNXM1,rr_MNXR201435,product
cpd_MNXM727276,rr_MNXR201435,product
cpd_MNXM1092909,rr_MNXR201436,substrate
cpd_MNXM559,rr_MNXR201436,substrate
cpd_MNXM1376736,rr_MNXR201436,product
cpd_MNXM1,rr_MNXR201436,product
cpd_MNXM727276,rr_MNXR201436,product
cpd_MNXM1104283,rr_MNXR201437,substrate
cpd_MNXM559,rr_MNXR201437,substrate
cpd_MNXM1376735,rr_MNXR201437,product
cpd_MNXM1,rr_MNXR201437,product
cpd_MNXM727276,rr_MNXR201437,product
cpd_MNXM1106160,rr_MNXR201438,substrate
cpd_MNXM559,rr_MNXR201438,substrate
cpd_MNXM1376734,rr_MNXR201438,product
cpd_MNXM1,rr_MNXR201438,product
cpd_MNXM727276,rr_MNXR201438,product
cpd_MNXM1104352,rr_MNXR201439,substrate
cpd_MNXM559,rr_MNXR201439,substrate
cpd_MNXM1376739,rr_MNXR201439,product
cpd_MNXM1,rr_MNXR201439,product
cpd_MNXM727276,rr_MNXR201439,product
cpd_MNXM1103962,rr_MNXR201440,substrate
cpd_MNXM559,rr_MNXR201440,substrate
cpd_MNXM1376740,rr_MNXR201440,product
cpd_MNXM1,rr_MNXR201440,product
cpd_MNXM727276,rr_MNXR201440,product
cpd_MNXM1104012,rr_MNXR201442,substrate
cpd_MNXM559,rr_MNXR201442,substrate
cpd_MNXM1376742,rr_MNXR201442,product
cpd_MNXM1,rr_MNXR201442,product
cpd_MNXM727276,rr_MNXR201442,product
cpd_MNXM1369398,rr_MNXR201444,substrate
